Id,Name,CourseCode,CourseUnit,Semester,Description,courseCategory,DegreeId,DepartmentId,LevelId,Status,Prerequisite,InstitutionProviderId,CreatedDate,UpdatedDate
3598,BASIN ANALYSIS,GEY4301,3,4,,0,11,27,4,,,,1900-01-01,1900-01-02
3599,APPLIED GEOPHYSICS,GEY4302,3,4,,0,11,27,4,,,,1900-01-01,1900-01-02
3600,ENGINEERING GEOLOGY,GEY4303,3,4,,1,11,27,4,,,,1900-01-01,1900-01-02
3601,FINAL YEAR PROJECT,GEY4304,6,4,,0,11,27,4,,,,1900-01-01,1900-01-02
3602,Writing for Public Relations,MCM2220,0,2,,2,11,7,3,,,,1900-01-01,1900-01-02
3603,Writing for Public Relations,MCM2220,2,2,,1,11,7,3,,,,1900-01-01,1900-01-02
3604,Introduction to Mass Communication,MCM3101,0,1,,2,11,7,3,,,,1900-01-01,1900-01-02
3605,Introduction to Mass Communication,MCM3101,3,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3606,African Communication Systems,MCM3102,0,1,,2,11,7,3,,,,1900-01-01,1900-01-02
3607,African Communication Systems,MCM3102,2,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3608,Reporting and News Writing,MCM3103,0,1,,2,11,7,3,,,,1900-01-01,1900-01-02
3609,Reporting and News Writing,MCM3103,3,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3610,Theories of Mass Commmunication,MCM3104,0,1,,2,11,7,3,,,,1900-01-01,1900-01-02
3611,Theories of Mass Commmunication,MCM3104,3,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3612,International Communication System,MCM3105,0,1,,2,11,7,3,,,,1900-01-01,1900-01-02
3613,International Communication System,MCM3105,2,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3614,African Communication Systems,MCM3106,2,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3615,Mass Media & Society,MCM3106,2,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3616,Mass Media and Society,MCM3106,0,1,,2,11,7,3,,,,1900-01-01,1900-01-02
3617,Mass Media and Society,MCM3106,2,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3618,Foundation of Mass Communication Research,MCM3107,0,1,,2,11,7,3,,,,1900-01-01,1900-01-02
3619,Foundation of Mass Communication Research,MCM3107,3,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3620,International Communication System,MCM3107,2,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3621,Introduction to Mass Communication,MCM3107,3,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3622,Newspaper & Magazine Production  and Management,MCM3108,0,1,,2,11,7,3,,,,1900-01-01,1900-01-02
3623,Newspaper & Magazine Production  and Management,MCM3108,3,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3624,Foundation of Mass Communication Research,MCM3109,3,1,,0,11,7,3,,,,1900-01-01,1900-01-02
3625,Book Publishing,MCM3110,0,1,,2,11,7,3,,,,1900-01-01,1900-01-02
3626,Advertising and PR Research and Media Planning,MCM3111,3,1,,1,11,7,3,,,,1900-01-01,1900-01-02
3627,Specialized Reporting I,MCM3113,0,1,,2,11,7,3,,,,1900-01-01,1900-01-02
3628,Publics of Public Relations,MCM3124,0,1,,2,11,7,3,,,,1900-01-01,1900-01-02
3629,Publics of Public Relations,MCM3124,2,2,,1,11,7,3,,,,1900-01-01,1900-01-02
3630,Foundation of Mass Communication Research,MCM3201,3,2,,0,11,7,3,,,,1900-01-01,1900-01-02
3631,Feature Writing,MCM3202,0,2,,2,11,7,3,,,,1900-01-01,1900-01-02
3632,Feature Writing,MCM3202,2,2,,0,11,7,3,,,,1900-01-01,1900-01-02
3633,Newspaper &Magazine Production and Management,MCM3202,3,2,,0,11,7,3,,,,1900-01-01,1900-01-02
3634,Adverting &PR Research and Media Planning,MCM3203,3,2,,0,11,7,3,,,,1900-01-01,1900-01-02
3635,Broadcast Programmes Production and Management,MCM3204,3,2,,0,11,7,3,,,,1900-01-01,1900-01-02
3636,Broadcast Commentary and Crtical Writing,MCM3206,2,2,,1,11,7,3,,,,1900-01-01,1900-01-02
3637,Fundamentals of News Editing,MCM3206,0,2,,2,11,7,3,,,,1900-01-01,1900-01-02
3638,Fundamentals of News Editing,MCM3206,2,2,,0,11,7,3,,,,1900-01-01,1900-01-02
3639,Fundamentals of Speech Communication,MCM3207,2,2,,1,11,7,3,,,,1900-01-01,1900-01-02
3640,Basic Journalism,MCM3208,2,2,,0,11,7,3,,,,1900-01-01,1900-01-02
3641,Introduction to Statistics II,MCM3208,0,2,,2,11,7,3,,,,1900-01-01,1900-01-02
3642,Introduction to Statistics II,MCM3208,2,2,,0,11,7,3,,,,1900-01-01,1900-01-02
3643,Fundamentals of Media Relations,MCM3209,2,2,,1,11,7,3,,,,1900-01-01,1900-01-02
3644,Specialized Reporting Genres,MCM3210,2,2,,1,11,7,3,,,,1900-01-01,1900-01-02
3645,Media Convergence and Multimedia Journalism,MCM3211,3,2,,0,11,7,3,,,,1900-01-01,1900-01-02
3646, Photojournalism and Non Linear Editing,MCM3212,0,2,,2,11,7,3,,,,1900-01-01,1900-01-02
3647,Political Economy of Media Prouction,MCM3212,3,2,,0,11,7,3,,,,1900-01-01,1900-01-02
3648,Issues in Nigerian Mass Media History,MCM3213,3,2,,1,11,7,3,,,,1900-01-01,1900-01-02
3649,Science and Technology Reporting,MCM3214,3,2,,1,11,7,3,,,,1900-01-01,1900-01-02
3650,"TV and Radio News Reporting, Programme Writing and Production",MCM3214,0,2,,2,11,7,3,,,,1900-01-01,1900-01-02
3651,Book Publihiing,MCM3215,3,2,,1,11,7,3,,,,1900-01-01,1900-01-02
3652,Fundamentals of News Editing,MCM3216,2,2,,0,11,7,3,,,,1900-01-01,1900-01-02
3653,Fundamentals of Media Relations,MCM3220,0,2,,2,11,7,3,,,,1900-01-01,1900-01-02
3654,Advert Copy Writing,MCM3224,0,2,,2,11,7,3,,,,1900-01-01,1900-01-02
3655,Advert Copy Writing,MCM3224,2,2,,0,11,7,3,,,,1900-01-01,1900-01-02
3656,Feature Writing,MCM3301,2,4,,0,11,7,3,,,,1900-01-01,1900-01-02
3657,Fundamentals of News Editing,MCM3302,2,4,,0,11,7,3,,,,1900-01-01,1900-01-02
3658,Introduction to Social Statistics ii,MCM3303,2,4,,1,11,7,3,,,,1900-01-01,1900-01-02
3659,Photojournalism and Non Linear Editing,MCM3304,3,4,,1,11,7,3,,,,1900-01-01,1900-01-02
3660,Political Economy of Media Production,MCM3305,3,4,,0,11,7,3,,,,1900-01-01,1900-01-02
3661,Media Convergebce and Multi Media Journalism,MCM3306,3,4,,1,11,7,3,,,,1900-01-01,1900-01-02
3662,Issues in Nigerian Mass Media History,MCM3307,3,4,,1,11,7,3,,,,1900-01-01,1900-01-02
3663,Broadcast Programmes Production and Management,MCM3308,3,4,,1,11,7,3,,,,1900-01-01,1900-01-02
3664,Broadcast Programmes Production and Management,MCM3308,3,4,,1,11,7,3,,,,1900-01-01,1900-01-02
3665,Development Communication,MCM3309,3,4,,0,11,7,3,,,,1900-01-01,1900-01-02
3666,Mass Media Law & Ethics,MCM3310,3,4,,0,11,7,3,,,,1900-01-01,1900-01-02
3667,Editorial Writing,MCM3311,2,4,,0,11,7,3,,,,1900-01-01,1900-01-02
3668,Documentary Film Production,MCM3312,2,4,,1,11,7,3,,,,1900-01-01,1900-01-02
3669,Educational Broadcasting,MCM3313,3,4,,1,11,7,3,,,,1900-01-01,1900-01-02
3670,Development Communication,MCM4101,0,1,,2,11,7,4,,,,1900-01-01,1900-01-02
3671,Development Communication,MCM4101,3,4,,0,11,7,4,,,,1900-01-01,1900-01-02
3672,Science and Technology Reporting,MCM4101,3,1,,1,11,7,4,,,,1900-01-01,1900-01-02
3673,Community Relations,MCM4102,3,1,,1,11,7,4,,,,1900-01-01,1900-01-02
3674,Film Screen Writing and Directing,MCM4102,3,1,,1,11,7,4,,,,1900-01-01,1900-01-02
3675,Financial Public Relations,MCM4103,3,1,,1,11,7,4,,,,1900-01-01,1900-01-02
3676,Mass Media Law & Ethics,MCM4103,0,1,,2,11,7,4,,,,1900-01-01,1900-01-02
3677,Mass Media Law & Ethics,MCM4103,3,1,,0,11,7,4,,,,1900-01-01,1900-01-02
3678,International and Foreign Broadcasting,MCM4104,3,1,,1,11,7,4,,,,1900-01-01,1900-01-02
3679,Cultural Studies,MCM4105,0,1,,2,11,7,4,,,,1900-01-01,1900-01-02
3680,Cultural Studies,MCM4105,2,1,,0,11,7,4,,,,1900-01-01,1900-01-02
3681,Development Communication,MCM4105,3,1,,0,11,7,4,,,,1900-01-01,1900-01-02
3682,Mass Media Law and Ethics,MCM4106,3,1,,0,11,7,4,,,,1900-01-01,1900-01-02
3683,Editorial Writing,MCM4107,2,1,,0,11,7,4,,,,1900-01-01,1900-01-02
3684,Public Relations and Advertising Copywiting,MCM4108,3,1,,0,11,7,4,,,,1900-01-01,1900-01-02
3685,Editorial Writing,MCM4109,0,1,,2,11,7,4,,,,1900-01-01,1900-01-02
3686,Editorial Writing,MCM4109,2,1,,0,11,7,4,,,,1900-01-01,1900-01-02
3687,Film Screen Writing and Directing,MCM4109,3,1,,1,11,7,4,,,,1900-01-01,1900-01-02
3688,Economics Journalism,MCM4110,3,1,,1,11,7,4,,,,1900-01-01,1900-01-02
3689,International & Foreign Broadcasting,MCM4111,3,1,,1,11,7,4,,,,1900-01-01,1900-01-02
3690,Public Affairs Broadcasting,MCM4112,3,1,,0,11,7,4,,,,1900-01-01,1900-01-02
3691,Drama & Documentary Production,MCM4113,0,1,,2,11,7,4,,,,1900-01-01,1900-01-02
3692,Financial Public Relations,MCM4113,3,1,,0,11,7,4,,,,1900-01-01,1900-01-02
3693,Financial Public Relations,MCM4113,3,1,,1,11,7,4,,,,1900-01-01,1900-01-02
3694,Customer and Consumer Affairs & Relations,MCM4114,3,1,,1,11,7,4,,,,1900-01-01,1900-01-02
3695,Educational Broadcasting,MCM4115,0,1,,2,11,7,4,,,,1900-01-01,1900-01-02
3696,Educational Broadcasting,MCM4115,3,1,,1,11,7,4,,,,1900-01-01,1900-01-02
3697,Film Screen Writing and Directing,MCM4116,0,1,,2,11,7,4,,,,1900-01-01,1900-01-02
3698,International Public Relations and Advertising,MCM4119,0,1,,2,11,7,4,,,,1900-01-01,1900-01-02
3699,International Public Relations and Advertising,MCM4119,3,1,,0,11,7,4,,,,1900-01-01,1900-01-02
3700,Indegenous & Community Media,MCM4120,0,1,,2,11,7,4,,,,1900-01-01,1900-01-02
3701,Indegenous & Community Media,MCM4120,3,1,,1,11,7,4,,,,1900-01-01,1900-01-02
3702,Documentary Film Production,MCM4201,2,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3703,Station Management and Operations,MCM4201,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3704,Critical Reviewing and Writing ,MCM4202,0,2,,2,11,7,4,,,,1900-01-01,1900-01-02
3705,Critical Reviewing and Writing ,MCM4202,2,2,,0,11,7,4,,,,1900-01-01,1900-01-02
3706,Educational Broadcasting,MCM4202,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3707,Station Management and Operations,MCM4203,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3708,Advertising & PR Campaign Production & Management,MCM4204,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3709,Data Analysis in Communication Research,MCM4204,0,2,,2,11,7,4,,,,1900-01-01,1900-01-02
3710,Data Analysis in Communication Research,MCM4204,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3711,Issues in Broadcasting,MCM4205,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3712,Indigenous Language & Rural Community Media ,MCM4206,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3713,Advertising & PR Campaign Production & Management,MCM4207,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3714,Station Management and Operations,MCM4207,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3715,Research Project,MCM4208,0,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3716,Research Project,MCM4208,6,2,,0,11,7,4,,,,1900-01-01,1900-01-02
3717,Indigenous Language & Rural Community Media ,MCM4209,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3718,Advertising & PR Campaign Production & Management,MCM4210,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3719,Issues in Broadcasting,MCM4211,0,2,,2,11,7,4,,,,1900-01-01,1900-01-02
3720,Issues in Broadcasting,MCM4211,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3721,Topical Issues in Public Relations and Advertising,MCM4212,0,2,,2,11,7,4,,,,1900-01-01,1900-01-02
3722,Topical Issues in Public Relations and Advertising,MCM4212,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3723,Station Management and Operations,MCM4213,0,2,,2,11,7,4,,,,1900-01-01,1900-01-02
3724,Station Management and Operations,MCM4213,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3725,Organization and Management of Advertising and Public Relations Agencies,MCM4215,0,2,,2,11,7,4,,,,1900-01-01,1900-01-02
3726,Organization and Management of Advertising and Public Relations Agencies,MCM4215,3,2,,0,11,7,4,,,,1900-01-01,1900-01-02
3727,Issues in Broadcasting,MCM4217,3,2,,1,11,7,4,,,,1900-01-01,1900-01-02
3728,International Public Relations and Advertising,MCM4219,3,2,,0,11,7,4,,,,1900-01-01,1900-01-02
3729,Organization and Management of Advertising and Public Relations Agencies,MCM4220,3,2,,0,11,7,4,,,,1900-01-01,1900-01-02
3730,International Public Relations and Advertising,MCM4301,3,4,,0,11,7,4,,,,1900-01-01,1900-01-02
3731,Organization and Management of Advertising and Public Relations Agencies,MCM4302,3,4,,0,11,7,4,,,,1900-01-01,1900-01-02
3732,Critical Reviewing and Writing ,MCM4303,2,4,,0,11,7,4,,,,1900-01-01,1900-01-02
3733,Data Analysis in Communication Research,MCM4304,3,4,,1,11,7,4,,,,1900-01-01,1900-01-02
3734,Research Project,MCM4305,6,4,,0,11,7,4,,,,1900-01-01,1900-01-02
3735,Issues in Advertising and Public Relations,MCM4306,3,4,,1,11,7,4,,,,1900-01-01,1900-01-02
3736,Public Relations and Advertising Copywriting,MCM4307,3,4,,1,11,7,4,,,,1900-01-01,1900-01-02
3737,Reviewing and Critical Writing,MCM4308,2,4,,0,11,7,4,,,,1900-01-01,1900-01-02
3738,Data Analysis in Communication Research,MCM4309,3,4,,1,11,7,4,,,,1900-01-01,1900-01-02
3739,Research Project,MCM4310,6,4,,0,11,7,4,,,,1900-01-01,1900-01-02
3740,Issues in Public Relations and Advertising,MCM4311,3,4,,1,11,7,4,,,,1900-01-01,1900-01-02
3741,Linear Algebra,MTH3102,3,1,,0,11,29,3,,,,1900-01-01,1900-01-02
3742,Mathematical methods 1,MTH3102,3,1,,1,11,29,3,,,,1900-01-01,1900-01-02
3743,Mathematical methods 1,MTH3103,3,1,,0,11,29,3,,,,1900-01-01,1900-01-02
3744,iIntroduction to Numerical Analysis,MTH3107,2,1,,0,11,29,3,,,,1900-01-01,1900-01-02
3745,Elementary Differential Equations,MTH3204,0,2,,2,11,29,3,,,,1900-01-01,1900-01-02
3746,Elementary Differential Equations,MTH3204,3,2,,0,11,29,3,,,,1900-01-01,1900-01-02
3747,Introduction to Mathematical Modelling,MTH4106,2,1,,0,11,29,4,,,,1900-01-01,1900-01-02
3748,The Formative Period of Israelites History,RCS1101,3,1,,0,11,20,1,,,,1900-01-01,1900-01-02
3749,The Synoptic Gospels,RCS1102,3,1,,0,11,20,1,,,,1900-01-01,1900-01-02
3750,The Church in the Apostolic Age,RCS1103,3,1,,0,11,20,1,,,,1900-01-01,1900-01-02
3751,Critical Introduction to  the Old Testament,RCS2101,3,1,,0,11,20,2,,,,1900-01-01,1900-01-02
3752,Introduction to Greek Grammar,RCS2102,3,1,,0,11,20,2,,,,1900-01-01,1900-01-02
3753,History and Doctrine of the Early Church,RCS2103,3,1,,2,11,20,2,,,,1900-01-01,1900-01-02
3754,Old Testament Background,RCS2104,3,1,,2,11,20,2,,,,1900-01-01,1900-01-02
3755,Critical Introduction to New Testament,RCS2201,3,1,,0,11,20,2,,,,1900-01-01,1900-01-02
3756,Introduction to Hebrew Grammar,RCS2203,3,1,,0,11,20,2,,,,1900-01-01,1900-01-02
3757,Introduction to Systematic Theology,RCS2204,3,1,,2,11,20,2,,,,1900-01-01,1900-01-02
3758,New Testament Background,RCS2206,3,1,,2,11,20,2,,,,1900-01-01,1900-01-02
3759,Exegesis of St. John,RCS3102,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3760,Religion of Israel and Judah,RCS3102,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3761,African Church Fathers,RCS3104,3,2,,2,11,20,2,,,,1900-01-01,1900-01-02
3762,Christian Ethics in a Contemporary Society,RCS3105,3,2,,2,11,20,2,,,,1900-01-01,1900-01-02
3763,Ancient Prophets in Israel,RCS3201,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3764,The Reformation,RCS3203,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3765,The Gospel According to St. Matthew,RCS3205,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3766,Theology of Old Testament,RCS4101,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3767,Literature and Theology of St. Luke,RCS4102,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3768,Expansion of Christianity in West Africa up to 1914,RCS4103,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3769,Ecclesiology,RCS4105,3,2,,2,11,20,2,,,,1900-01-01,1900-01-02
3770,Hermeneutics and Exegesis,RCS4106,3,2,,2,11,20,2,,,,1900-01-01,1900-01-02
3771,Hebrew Exegesis,RCS4201,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3772,New Testament Theology,RCS4202,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3773,Long Essay,RCS4209,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3774,Introduction to Islam,RES1102,3,1,,2,11,20,1,,,,1900-01-01,1900-01-02
3775,Social Anthropology and Religion,RES1103,3,1,,2,11,20,1,,,,1900-01-01,1900-01-02
3776,Attitudes towards other Religions,RES1201,3,1,,0,11,20,1,,,,1900-01-01,1900-01-02
3777,Introduction to Religious Ethics,RES1202,3,1,,0,11,20,1,,,,1900-01-01,1900-01-02
3778,Introduction to the Quran,RES1203,3,1,,0,11,20,1,,,,1900-01-01,1900-01-02
3779,A Survey of African Traditional Religion,RES2101,3,1,,0,11,20,2,,,,1900-01-01,1900-01-02
3780,Expansion of Islam in the Early Period,RES2102,3,1,,0,11,20,2,,,,1900-01-01,1900-01-02
3781,Introduction to Comparative Religions,RES2103,3,1,,0,11,20,2,,,,1900-01-01,1900-01-02
3782,Introduction to Sociology of Religion,RES2104,3,1,,2,11,20,2,,,,1900-01-01,1900-01-02
3783,Expansion of Islam in West Africa,RES2202,3,1,,2,11,20,2,,,,1900-01-01,1900-01-02
3784,Introduction to Philosophy of Religion,RES2203,3,1,,2,11,20,2,,,,1900-01-01,1900-01-02
3785,The Spirit World of the Africans,RES3101,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3786,Research Methodology in Religious Studies,RES3103,3,1,,0,11,20,3,,,,1900-01-01,1900-01-02
3787,Psychology of Religion,RES3205,3,2,,2,11,20,2,,,,1900-01-01,1900-01-02
3788,Interaction of Religion,RES3206,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3789,Comparative Ethics in  a Pluralistic Society,RES4103,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3790,Principles and Practices of Religious Dialogue,RES4104,3,2,,2,11,20,2,,,,1900-01-01,1900-01-02
3791,New Religious Movements in Nigeria,RES4105,3,2,,2,11,20,2,,,,1900-01-01,1900-01-02
3792,The Problem of Evil,RES4203,3,2,,0,11,20,2,,,,1900-01-01,1900-01-02
3793,History of Indigenous Churches in West Africa,RES4204,3,2,,2,11,20,2,,,,1900-01-01,1900-01-02
3794,Statistics for SMS 1,SMS1101,3,1,,0,11,23,1,,,,1900-01-01,1900-01-02
3795,Mathematics for SMS II,SMS1103,3,1,,0,11,23,1,,,,1900-01-01,1900-01-02
3796,Statistics for SMS II,SMS1202,3,2,,0,11,23,1,,,,1900-01-01,1900-01-02
3797,Mathematics for SMS II,SMS1204,3,2,,0,11,23,1,,,,1900-01-01,1900-01-02
3798,Probability I,STA3101,2,1,,0,11,29,3,,,,1900-01-01,1900-01-02
3799,Laboratory Practice for Descriptive Statistics,STA3105,1,1,,0,11,29,3,,,,1900-01-01,1900-01-02
3800,Laboratory Practice for satistical Inference,STA3107,2,1,,0,11,29,3,,,,1900-01-01,1900-01-02
3801,Statistics for Physical Sciences,STA3109,3,1,,1,11,29,3,,,,1900-01-01,1900-01-02
3802,Statistics for Physical Sciences and Engineering,STA3109,2,1,,0,11,29,3,,,,1900-01-01,1900-01-02
3803,Survey Methods and Sampling Theory I,STA3201,2,2,,0,11,29,3,,,,1900-01-01,1900-01-02
3804,Probability II,STA3202,3,2,,0,11,29,3,,,,1900-01-01,1900-01-02
3805,Oeration Research I,STA3203,3,2,,0,11,29,3,,,,1900-01-01,1900-01-02
3806,Statistical Inference I,STA3212,3,2,,0,11,29,3,,,,1900-01-01,1900-01-02
3807,Biometry II,STA3214,2,2,,0,11,29,3,,,,1900-01-01,1900-01-02
3808,Laboratory Practice/ Field Work for Survey Sampling Techniques,STA3301,2,4,,0,11,29,3,,,,1900-01-01,1900-01-02
3809,Regression AnalysisI,STA3305,2,4,,0,11,29,3,,,,1900-01-01,1900-01-02
3810,Survey Methods and Sampling Theory II,STA3307,2,4,,0,11,29,3,,,,1900-01-01,1900-01-02
3811,Statistical Inference II,STA3309,3,4,,0,11,29,3,,,,1900-01-01,1900-01-02
3812,Distribution Theory I,STA3311,3,4,,0,11,29,3,,,,1900-01-01,1900-01-02
3813,Probabilityiii,STA3315,3,4,,0,11,29,3,,,,1900-01-01,1900-01-02
3814,Statistical Computing,STA4102,2,1,,0,11,29,4,,,,1900-01-01,1900-01-02
3815,Decision Theory,STA4104,3,1,,0,11,29,4,,,,1900-01-01,1900-01-02
3816,Laboratory Practice for Operation Research,STA4106,1,1,,0,11,29,4,,,,1900-01-01,1900-01-02
3817,Laboratory Practice for Demography,STA4108,1,1,,0,11,29,4,,,,1900-01-01,1900-01-02
3818,Demography I,STA4110,3,1,,0,11,29,4,,,,1900-01-01,1900-01-02
3819,Biometry II,STA4112,3,1,,0,11,29,4,,,,1900-01-01,1900-01-02
3820,Stochastic Process,STA4203,3,2,,0,11,29,4,,,,1900-01-01,1900-01-02
3821,Time Series Analysis,STA4205,2,2,,0,11,29,4,,,,1900-01-01,1900-01-02
3822,Statistical Quality Control,STA4206,2,2,,0,11,29,4,,,,1900-01-01,1900-01-02
3823,Design and Analysis of Experiment,STA4207,2,2,,0,11,29,4,,,,1900-01-01,1900-01-02
3824,Distribution Theory II,STA4212,3,2,,0,11,29,4,,,,1900-01-01,1900-01-02
3825,Operation Research II,STA4213,3,2,,0,11,29,4,,,,1900-01-01,1900-01-02
3826,Deparmental Seminar,STA4299,1,2,,0,11,29,4,,,,1900-01-01,1900-01-02
3827,Demography II,STA4302,2,4,,0,11,29,4,,,,1900-01-01,1900-01-02
3828,Non-Parametric Methods,STA4305,2,4,,0,11,29,4,,,,1900-01-01,1900-01-02
3829,Bayesian Inference and Decision Theory,STA4306,2,4,,0,11,29,4,,,,1900-01-01,1900-01-02
3830,Laboratory Practice for Non-Parametric Methods,STA4307,1,4,,0,11,29,4,,,,1900-01-01,1900-01-02
3831,Multivariate Data  Analysis,STA4308,3,4,,0,11,29,4,,,,1900-01-01,1900-01-02
3832,Final Year Project,STA4399,6,4,,0,11,29,4,,,,1900-01-01,1900-01-02
3833,Advanced Accounting (Theory and Practice),ACC8151,3,1,,0,3,22,8,,,,1900-01-01,1900-01-02
3834,Advanced Management Accounting,ACC8152,3,1,,0,3,22,8,,,,1900-01-01,1900-01-02
3835,Public Sector Accounting and Finance,ACC8153,3,1,,0,3,22,8,,,,1900-01-01,1900-01-02
3836,Advanced Financial Accounting/Reporting,ACC8154,3,1,,0,3,22,8,,,,1900-01-01,1900-01-02
3837,Strategic Financial Management,ACC8155,3,1,,0,3,22,8,,,,1900-01-01,1900-01-02
3838,Econometrics,ACC8156,3,1,,0,3,22,8,,,,1900-01-01,1900-01-02
3839,Forensic Accounting,ACC8157,3,1,,2,3,22,8,,,,1900-01-01,1900-01-02
3840,Petroleum Accounting,ACC8158,3,1,,2,3,22,8,,,,1900-01-01,1900-01-02
3841,Economic Theory,ACC8159,3,1,,0,3,22,8,,,,1900-01-01,1900-01-02
3842,Advanced Taxation,ACC8251,3,2,,0,3,22,8,,,,1900-01-01,1900-01-02
3843,Advanced Auditing and Assurance,ACC8252,3,2,,0,3,22,8,,,,1900-01-01,1900-01-02
3844,International Accounting,ACC8253,3,2,,0,3,22,8,,,,1900-01-01,1900-01-02
3845,Quantitative Methods and Computer Application,ACC8254,3,2,,0,3,22,8,,,,1900-01-01,1900-01-02
3846,Public Finance,ACC8255,3,2,,0,3,22,8,,,,1900-01-01,1900-01-02
3847,Research Methodology,ACC8256,3,2,,0,3,22,8,,,,1900-01-01,1900-01-02
3848,Seminar,ACC8257,3,2,,0,3,22,8,,,,1900-01-01,1900-01-02
3849,Human Resources Accounting,ACC8258,3,2,,2,3,22,8,,,,1900-01-01,1900-01-02
3850,Business Policy and Strategic Management,ACC8259,3,2,,2,3,22,8,,,,1900-01-01,1900-01-02
3851,Dissertation,ACC8299,6,4,,0,3,22,8,,,,1900-01-01,1900-01-02
3852,Macromolecular Biocehmistry,BCH8101,4,1,,0,3,25,8,,,,1900-01-01,1900-01-02
3853,Advanced Enzymology,BCH8102,2,1,,0,3,25,8,,,,1900-01-01,1900-01-02
3854,Advances in Molecular Biology,BCH8103,2,1,,0,3,25,8,,,,1900-01-01,1900-01-02
3855,Advanced Clinical and Forensic Biochemistry,BCH8104,3,1,,2,3,25,8,,,,1900-01-01,1900-01-02
3856,Nutritional Biochemistry,BCH8105,2,1,,2,3,25,8,,,,1900-01-01,1900-01-02
3857,Advanced Membrane Biochemistry,BCH8106,2,1,,2,3,25,8,,,,1900-01-01,1900-01-02
3858,Immunochemistry,BCH8107,2,1,,2,3,25,8,,,,1900-01-01,1900-01-02
3859,Plant Biochemistry and Phytomedicine,BCH8108,2,1,,2,3,25,8,,,,1900-01-01,1900-01-02
3860,Biostatistics,BCH8201,2,2,,0,3,25,8,,,,1900-01-01,1900-01-02
3861,Intermediary Metabolism,BCH8202,3,2,,0,3,25,8,,,,1900-01-01,1900-01-02
3862,Research Techniques in Biocehmistry,BCH8203,2,2,,0,3,25,8,,,,1900-01-01,1900-01-02
3863,Graduate Seminar and Term Paper,BCH8204,2,2,,0,3,25,8,,,,1900-01-01,1900-01-02
3864,Biochemical Toxicology and Pharmacology,BCH8205,2,2,,2,3,25,8,,,,1900-01-01,1900-01-02
3865,Industrial Biochemistry and Biotechnology,BCH8206,2,2,,2,3,25,8,,,,1900-01-01,1900-01-02
3866,Bioinformatics and Genomics,BCH8207,2,2,,2,3,25,8,,,,1900-01-01,1900-01-02
3867,Redox Biochemistry,BCH8208,2,2,,2,3,25,8,,,,1900-01-01,1900-01-02
3868,Food Chemistry,BCH8209,2,2,,2,3,25,8,,,,1900-01-01,1900-01-02
3869,Research Project,BCH8399,6,4,,0,3,25,8,,,,1900-01-01,1900-01-02
3870,Marketing Management,BUS8110,2,1,,0,3,23,8,,,,1900-01-01,1900-01-02
3871,Management Theory,BUS8111,2,1,,0,3,23,8,,,,1900-01-01,1900-01-02
3872,Strategic Management,BUS8112,2,1,,0,3,23,8,,,,1900-01-01,1900-01-02
